Name,URL,URL-href,เพื่อน,ครอบครัว,คู่รัก,จานด่วน,ประหยัด,เดลิเวอรี,หิวโซ,ปาร์ตี้,คุยธุรกิจ
Mini Me by Fillets,Mini Me by Fillets,https://www.wongnai.com/restaurants/fillets?_st=cD05O2I9MTcyMjA2O2FkPWZhbHNlO3Q9MTYxMzg0MTUzMDU2MjtyaT0xWDdhOGlJU0ZwOE1mWm9PUFBJSEJydXNSOGJHaFc7aT0xWDZ6YzI0Mm5SbndGQWJZU0Z4ZlpndUJYYkNpeno7,40,17,42,0,0,0,0,0,0
หมี่อ่าวเก,หมี่อ่าวเก,https://www.wongnai.com/restaurants/8807Rx-%E0%B8%AB%E0%B8%A1%E0%B8%B5%E0%B9%88%E0%B8%AD%E0%B9%88%E0%B8%B2%E0%B8%A7%E0%B9%80%E0%B8%81,45,38,0,0,33,0,0,0,0
Hard Rock Cafe,Hard Rock CafeChiang Mai,https://www.wongnai.com/restaurants/261801ub-hard-rock-cafe-chiang-mai,60,27,0,0,0,0,0,47,0
Ciao Pizza,Ciao Pizza,https://www.wongnai.com/restaurants/245959MA-ciao-pizza?_st=cD0xO2I9MjQ1OTU5O2FkPWZhbHNlO3Q9MTYxMzg0MTcxNTEwOTtyaT0xWDdhOGlJcFpvSlU2RVJsTUpzY2htYjZOWGNyYk87aT0xWDZ6YzI0UTJDdTFiRVpqMmZSa094eldESWhPMWE7,40,0,32,0,0,0,0,0,16
ครัวนายหนัง,ครัวนายหนัง,https://www.wongnai.com/restaurants/133356wf-%E0%B8%84%E0%B8%A3%E0%B8%B1%E0%B8%A7%E0%B8%99%E0%B8%B2%E0%B8%A2%E0%B8%AB%E0%B8%99%E0%B8%B1%E0%B8%87?_st=cD00O2I9MTMzMzU2O2FkPWZhbHNlO3Q9MTYxMzg0MTY3NTk5NjtyaT0xWDdhOGlJa1ZaVTBGd3VUcjVsekY2aUM1NW10dzQ7aT0xWDZ6YzI0S3pTOWJ2SVM0cWE5NnlTWVV4eHVjNkE7,55,55,0,0,0,0,15,0,0
Bombay Hut,Bombay Hut,https://www.wongnai.com/restaurants/289860wa-bombay-hut?_st=cD04O2I9Mjg5ODYwO2FkPWZhbHNlO3Q9MTYxMzg0MTgzMTAzMTtyaT0xWDdhOGlKM3d1SXJxdmhWRE8xTXJRcVd3RGdLYnQ7aT0xWDZ6YzI0ZVhWVXN6eVd2ZU5aSWg2VUZ0eUJLSzk7,50,23,50,0,0,0,0,0,0
ลาบเป็ดชัยนาท,ลาบเป็ดชัยนาท,https://www.wongnai.com/restaurants/labpedchainat?_st=cD00O2I9ODIzMjI7YWQ9ZmFsc2U7dD0xNjEzODQxNzgzODEwO3JpPTFYN2E4aUl5N0t3Qll3MGo3UW1rQVFRNXVRdjZTTjtpPTFYNnpjMjRZWFdtbGJVYm5RVGhkNlRESHJONEZLZzs%3D,50,53,0,0,15,0,0,0,0
ชีวิตธรรมดา,ชีวิตธรรมดา,https://www.wongnai.com/restaurants/chivitthammada?_st=cD0xO2I9MTQwNjI7YWQ9ZmFsc2U7dD0xNjEzODQxNTM1NzY5O3JpPTFYN2E4aUlTcmFkMmMyR2kyejI2WUlkbDJneWZKVztpPTFYNnpjMjQzU2lLMXZ2eE82SHJaWlkxY1lKQmRqNDs%3D,55,46,55,0,0,0,0,0,0
Royal Osha,Royal Oshaร่วมฤดี,https://www.wongnai.com/restaurants/oshathai?_st=cD00O2I9MTgwMDIzO2FkPWZhbHNlO3Q9MTYxMzg0MTQ5MTYxNjtyaT0xWDdhOGlJTk5HcXNsNFJTVW9MeHo5c3B2VDl2Y2Q7aT0xWDZ6YzIzeHRpSEdXTzVUd0gxMk9nRTNYeDNKUjI7d3JlZj1zcjs%3D,33,0,54,0,0,0,0,0,39
ปิยะราดหน้า (สวายเรียง) ในเมือง,ปิยะราดหน้า (สวายเรียง) ในเมือง,https://www.wongnai.com/restaurants/150689KN-%E0%B8%9B%E0%B8%B4%E0%B8%A2%E0%B8%B0%E0%B8%A3%E0%B8%B2%E0%B8%94%E0%B8%AB%E0%B8%99%E0%B9%89%E0%B8%B2-%E0%B8%AA%E0%B8%A7%E0%B8%B2%E0%B8%A2%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%87?_st=cD03O2I9MTUwNjg5O2FkPWZhbHNlO3Q9MTYxMzg0MTg4NDEzOTtyaT0xWDdhOGlKQXBFN0EzdzlsV25ZUno3TERVY09kSEw7aT0xWDZ6YzI0bEhNM2ZKeEV6ek9OUWt3Tk5RbjU5dXM7,0,0,0,51,54,0,38,0,0
co-co-kup cafe' พระปฐมเจดีย์,co-co-kup cafe' พระปฐมเจดีย์,https://www.wongnai.com/restaurants/cocokup?_st=cD04O2I9MTIzMzcxO2FkPWZhbHNlO3Q9MTYxMzg0MTU5MzkyMDtyaT0xWDdhOGlJYUdCNXp0R2VCVGlNZE5KTXd1VXhyOEI7aT0xWDZ6YzI0QWhwSkl4STJJZzFKbFJ6NUlxaEZRWVg7,54,48,49,0,0,0,0,0,0
The oqposite,The oqposite,https://www.wongnai.com/restaurants/334163QR-the-oqposite?_st=cD0xNDtiPTMzNDE2MzthZD1mYWxzZTt0PTE2MTM4NDE0MzY5NTA7cmk9MVg3YThpSUdSMUo1bkVZYUdnZFRnTHFaVWFYN0I0O2k9MVg2emMyM3F3cWNpamVNeVlqY295QU4xVEVXTTdtO3dyZWY9aXBob25lOw%3D%3D,38,24,35,0,0,0,0,0,0
Scoopp,Scooppซอยสุกร 1,https://www.wongnai.com/restaurants/scoopp?_st=cD0yO2I9MTE4MTEwO2FkPWZhbHNlO3Q9MTYxMzg0MTc0MzM0OTtyaT0xWDdhOGlJdDFHZmVIU1BCRHM3ZElWZjJCbUVyOHM7aT0xWDZ6YzI0VGJvQXZXZEpTYVNFV3ZKNXNqQmlNOXQ7,57,53,36,0,0,0,0,0,0
You&I Suki Buffet,You&I Suki BuffetZpell,https://www.wongnai.com/restaurants/415311am-you-i-suki-buffet-zpell?_st=cD0yO2I9NDE1MzExO2FkPWZhbHNlO3Q9MTYxMzg0MTg0NDQ1NTtyaT0xWDdhOGlKNWxObXpSS2tUUUlPdDZZZmxTUGZnNHM7aT0xWDZ6YzI0Z0l5Y2tNZDhndHlqYVhMelRGTWl2dUY7d3JlZj1pcGhvbmU7,46,31,0,0,0,0,31,0,0
PACAMARA COFFEE,PACAMARA COFFEEStar Avenue 2 เชียงใหม่,https://www.wongnai.com/restaurants/158975na-pacamara-coffee-star-avenue-2-%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88?_st=cD02O2I9MTU4OTc1O2FkPWZhbHNlO3Q9MTYxMzg0MTkyNjYyMjtyaT0xWDdhOGlKRzZxQ0l4dEZPbVhDZ05CNkJpYzFQVk47aT0xWDZ6YzI0cWJpVkRZMGhKYzRldVdWRHhnZ3NLaEM7,61,0,39,0,0,0,0,0,36
Farm to Table,Farm to TableOrganic cafe,https://www.wongnai.com/restaurants/farmtotable?_st=cD02O2I9MTI1MzE5O2FkPWZhbHNlO3Q9MTYxMzg0MTY5ODM2NTtyaT0xWDdhOGlJbkxOUEluSXkyN2d5aEhHdDRqaTJsR287aT0xWDZ6YzI0Tnh4UnlteWFBQVZpODF0WG5ENG80SmY7,63,34,59,0,0,0,0,0,0
Boon Tong Kee,Boon Tong Keeเซ็นทรัลพลาซ่า แกรนด์ พระราม 9,https://www.wongnai.com/restaurants/405703XO-boon-tong-kee-%E0%B9%80%E0%B8%8B%E0%B9%87%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B8%B1%E0%B8%A5%E0%B8%9E%E0%B8%A5%E0%B8%B2%E0%B8%8B%E0%B9%88%E0%B8%B2-%E0%B9%81%E0%B8%81%E0%B8%A3%E0%B8%99%E0%B8%94%E0%B9%8C-%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%A3%E0%B8%B2%E0%B8%A1-9?_st=cD0zO2I9NDA1NzAzO2FkPWZhbHNlO3Q9MTYxMzg0MTkxNDQ3NTtyaT0xWDdhOGlKRWJOUm9kaTRFaGRkWlhXZVA0NWpLQXY7aT0xWDZ6YzI0cDdGWVdTdFB5S05BUGxaUUcxeWZNWUQ7,44,32,0,24,0,0,0,0,0
Agave Foomuikee2,Agave Foomuikee2,https://www.wongnai.com/restaurants/5364xN-%E0%B8%AD%E0%B8%B2%E0%B8%81%E0%B8%B2%E0%B9%80%E0%B8%A7%E0%B9%88-%E0%B8%9F%E0%B8%B9%E0%B8%A1%E0%B8%B8%E0%B9%88%E0%B8%A2%E0%B8%81%E0%B8%B5%E0%B9%88-2?_st=cD0xNztiPTUzNjQ7YWQ9ZmFsc2U7dD0xNjEzODQxNzczMjQxO3JpPTFYN2E4aUl3b0tFMm1wVEtieU8yWEdsS2QzMEI1dztpPTFYNnpjMjRYQ2tuODQ0c0lBZzEyeGdzdDEyM1dBZDt3cmVmPWFuZHJvaWQ7,51,54,0,0,0,0,0,0,15
After You Dessert Cafe,After You Dessert Cafeคริสตัล พาร์ค,https://www.wongnai.com/restaurants/12798qf-after-you-dessert-cafe-the-crystal-park,70,61,62,0,0,0,0,0,0
Pacamara Coffee,Pacamara CoffeeRain Hill,https://www.wongnai.com/restaurants/pacamara?_st=cD01O2I9MTM5NTA3O2FkPWZhbHNlO3Q9MTYxMzg0MTgxMzQ5NDtyaT0xWDdhOGlKMW40emZSeEJzdFY2eno5ejZtUmEyVzU7aT0xWDZ6YzI0Y0pnQUpybUtrV0dndFloYUpJaUpMQlI7,60,0,40,0,0,0,0,0,28
ลมทะเล,ลมทะเล,https://www.wongnai.com/restaurants/8343zp-%E0%B8%A5%E0%B8%A1%E0%B8%97%E0%B8%B0%E0%B9%80%E0%B8%A5?_st=cD01O2I9ODM0MzthZD1mYWxzZTt0PTE2MTM4NDE2ODI4OTU7cmk9MVg3YThpSWxOeVRoaVRubnVUcHNiSkdDSDY4TWtXO2k9MVg2emMyNEx4QWxQR3ozNFFvMkZEanZaVTg0WjBsO3dyZWY9aXBob25lOw%3D%3D,56,68,28,0,0,0,0,0,0
Hard Rock café,Hard Rock caféภูเก็ต,https://www.wongnai.com/restaurants/9047hm-hard-rock-caf%C3%A9-%E0%B8%A0%E0%B8%B9%E0%B9%80%E0%B8%81%E0%B9%87%E0%B8%95,#N/A,0,36,0,0,0,0,0,0
มิตรโกหย่วน,มิตรโกหย่วน,https://www.wongnai.com/restaurants/mitkoyuan?_st=cD0xO2I9MjU5NzthZD1mYWxzZTt0PTE2MTM4NDE1MjA1Mjc7cmk9MVg3YThpSVIxaHd6SW5DaW4xenU1UUVCNTdISVpuO2k9MVg2emMyNDFYVk1vS2M4eFpFVHU4akg2SFZJdGhnO3dyZWY9aXBob25lOw%3D%3D,44,45,0,0,0,0,26,0,0
379DRIP,379DRIP,https://www.wongnai.com/restaurants/182958UK-379drip?_st=cD02O2I9MTgyOTU4O2FkPWZhbHNlO3Q9MTYxMzg0MTg0Mjg3MTtyaT0xWDdhOGlKNVQ3WjdVc0Z4Sk5KTm5FaHg4aFlycEQ7aT0xWDZ6YzI0ZnlYNHlxQ1Nzd2YxMm8wZnVLM0FKSks7,50,0,33,0,0,0,0,0,27
โกอ่างซีฟู้ด,โกอ่างซีฟู้ด,https://www.wongnai.com/restaurants/111837Ih-%E0%B9%82%E0%B8%81%E0%B8%AD%E0%B9%88%E0%B8%B2%E0%B8%87%E0%B8%8B%E0%B8%B5%E0%B8%9F%E0%B8%B9%E0%B9%89%E0%B8%94?_st=cD00O2I9MTExODM3O2FkPWZhbHNlO3Q9MTYxMzg0MTc2MDQzOTtyaT0xWDdhOGlJdkFqSU5vTzB5RXNneldFd0J2ZDVuYUw7aT0xWDZ6YzI0VmdnQ0dPdFZ5QmluQ3JGbGVmcHBtZEU7,51,54,0,0,0,0,19,0,0
แม่กลองหัวปลาหม้อไฟ,แม่กลองหัวปลาหม้อไฟคลองขวาง,https://www.wongnai.com/restaurants/maeklonghuaplamorfai,44,46,16,0,0,0,0,0,0
เซี่ยงกี่ข้าวต้มปลา,เซี่ยงกี่ข้าวต้มปลา,https://www.wongnai.com/restaurants/siangki?_st=cD01O2I9NzM0MjI7YWQ9ZmFsc2U7dD0xNjEzODQxNTk5MzM2O3JpPTFYN2E4aUliMDVmVG5YWkFEMFBKT05LbzRVTDdNMztpPTFYNnpjMjRCU3dOSG4yY2gyM3NTemN3dXhMNk0yMzs%3D,38,32,0,20,0,0,0,0,0
Peace Oriental Teahouse,Peace Oriental Teahouseโครงการเวลา,https://www.wongnai.com/restaurants/466547Wq-peace-oriental-teahouse-%E0%B9%82%E0%B8%84%E0%B8%A3%E0%B8%87%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B9%80%E0%B8%A7%E0%B8%A5%E0%B8%B2?_st=cD05O2I9NDY2NTQ3O2FkPWZhbHNlO3Q9MTYxMzg0MTc3MTkxMTtyaT0xWDdhOGlJd1lGZGU4d1BUb1lMaU5Ham90cFQ4UmI7aT0xWDZ6YzI0WDNnUk9QTE14MVJQWkhJaTJ1NEdCRXM7,40,26,43,0,0,0,0,0,0
กรหมี่ไก่,กรหมี่ไก่,https://www.wongnai.com/restaurants/kornmeekai?_st=cD0zO2I9MTE1ODM1O2FkPWZhbHNlO3Q9MTYxMzg0MTgyNTE3MjtyaT0xWDdhOGlKM05idDdYdkhhaFZDcWIwclhDOFR2Ukw7aT0xWDZ6YzI0ZHZzZFpBN0tyWk1IOVJKSUJFZHliRWs7,47,0,0,0,34,0,34,0,0
After You Dessert Cafe,After You Dessert CafeThe Market Bangkok,https://www.wongnai.com/restaurants/384607IS-after-you-dessert-cafe-the-market-bangkok?_st=cD03O2I9Mzg0NjA3O2FkPWZhbHNlO3Q9MTYxMzg0MTk1Njk3MjtyaT0xWDdhOGlKSmxwN2NZYlZ5YmZoTko2ZjNkT3doWlg7aT0xWDZ6YzI0dUtYZUk3MldEZEZWUGVveHg4aVFja1Y7,67,56,44,0,0,0,0,0,0
ถ้วยก๋าไก่ and View LOVER,ถ้วยก๋าไก่ and View LOVER,https://www.wongnai.com/restaurants/183948pL-%E0%B8%96%E0%B9%89%E0%B8%A7%E0%B8%A2%E0%B8%81%E0%B9%8B%E0%B8%B2%E0%B9%84%E0%B8%81%E0%B9%88-and-view-lover?_st=cD0yO2I9MTgzOTQ4O2FkPWZhbHNlO3Q9MTYxMzg0MTc4OTE4MDtyaT0xWDdhOGlJeXREZndDbTc2NlpUeFZhc2VUeU1lTzA7aT0xWDZ6YzI0Wk1ESG5pMzZ1VUhlRlVnMW13Z2ppdUE7d3JlZj1zcjs%3D,48,45,29,0,0,0,0,0,0
25 Degrees Bangkok,25 Degrees Bangkok,https://www.wongnai.com/restaurants/25degrees?_st=cD00O2I9MjI4NjM7YWQ9ZmFsc2U7dD0xNjEzODQxNTM1Nzg0O3JpPTFYN2E4aUlTeG0wTEdiWHBZVFp6bkRpbDNZb0xIQTtpPTFYNnpjMjQzU2lLMXZ2eE82SHJaWlkxY1lKQmRqNDs%3D,56,0,30,0,0,0,0,21,0
เฮือนใจ๋ยอง,เฮือนใจ๋ยอง,https://www.wongnai.com/restaurants/huenjaiyong?_st=cD03O2I9ODAzOTthZD1mYWxzZTt0PTE2MTM4NDE1MTUwMjI7cmk9MVg3YThpSVFLVGNCNEhMNjh5NHU5QkN0YkpsTGpTO2k9MVg2emMyNDBrYTV0UEVGSVVqMWtkSkd6b2FkMnQzOw%3D%3D,62,61,21,0,0,0,0,0,0
Crab and Claw,Crab and Clawสยามพารากอน,https://www.wongnai.com/restaurants/crabandclaw-sp,43,39,37,0,0,0,0,0,0
JSM Pizzeria & Restaurant,JSM Pizzeria & Restaurant,https://www.wongnai.com/restaurants/jsm?_st=cD02O2I9NzQxNDthZD1mYWxzZTt0PTE2MTM4NDE3OTU5NTk7cmk9MVg3YThpSXphWldFeW9mVlRuVXF3ZFRRTTdsejVNO2k9MVg2emMyNGEzTnNVYXdCOVdMNUxiN3U2dmc4RmszOw%3D%3D,56,70,32,0,0,0,0,0,0
ยาใจอ่างศิลา ซีฟู้ด,ยาใจอ่างศิลา ซีฟู้ด,https://www.wongnai.com/restaurants/8129WL-%E0%B8%A2%E0%B8%B2%E0%B9%83%E0%B8%88%E0%B8%AD%E0%B9%88%E0%B8%B2%E0%B8%87%E0%B8%A8%E0%B8%B4%E0%B8%A5%E0%B8%B2-%E0%B8%8B%E0%B8%B5%E0%B8%9F%E0%B8%B9%E0%B9%89%E0%B8%94?_st=cD0xNztiPTgxMjk7YWQ9ZmFsc2U7dD0xNjEzODQxNjQyMTQ5O3JpPTFYN2E4aUlnTW5tblk0V1JwTkVEV3hGSTdXVHo1QTtpPTFYNnpjMjRHcDhTNm1zQnFlU09rZUpxb1VOWlJ0eTt3cmVmPWlwaG9uZTs%3D,46,55,13,0,0,0,0,0,0
ครัวจานโปรด บางแสน,ครัวจานโปรด บางแสน,https://www.wongnai.com/restaurants/9987nz-%E0%B8%84%E0%B8%A3%E0%B8%B1%E0%B8%A7%E0%B8%88%E0%B8%B2%E0%B8%99%E0%B9%82%E0%B8%9B%E0%B8%A3%E0%B8%94-%E0%B8%9A%E0%B8%B2%E0%B8%87%E0%B9%81%E0%B8%AA%E0%B8%99?_st=cD05O2I9OTk4NzthZD1mYWxzZTt0PTE2MTM4NDE2NzA0NDU7cmk9MVg3YThpSWpxR3hHZnFQTnpSWFNmcVk3aDFvY09HO2k9MVg2emMyNEtQcmFUdnpUNnpLdHNoOU9LV3B6WEJUOw%3D%3D,63,50,29,0,0,0,0,0,0
Dongmadame,Dongmadame,https://www.wongnai.com/restaurants/228981da-dongmadame,51,25,51,0,0,0,0,0,0
ร้านยืนพื้น ก๋วยจั๊บน้ำข้น ต้นตำหรับจากพรานนก ติดอันดับ1 จส.100,ร้านยืนพื้น ก๋วยจั๊บน้ำข้น ต้นตำหรับจากพรานนก ติดอันดับ1 จส.100สาขา บางขุนนนท์,https://www.wongnai.com/restaurants/138395sB-%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%A2%E0%B8%B7%E0%B8%99%E0%B8%9E%E0%B8%B7%E0%B9%89%E0%B8%99-%E0%B8%81%E0%B9%8B%E0%B8%A7%E0%B8%A2%E0%B8%88%E0%B8%B1%E0%B9%8A%E0%B8%9A%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%82%E0%B9%89%E0%B8%99-%E0%B8%95%E0%B9%89%E0%B8%99%E0%B8%95%E0%B8%B3%E0%B8%AB%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%88%E0%B8%B2%E0%B8%81%E0%B8%9E%E0%B8%A3%E0%B8%B2%E0%B8%99%E0%B8%99%E0%B8%81-%E0%B8%95%E0%B8%B4%E0%B8%94%E0%B8%AD%E0%B8%B1%E0%B8%99%E0%B8%94%E0%B8%B1%E0%B8%9A1-%E0%B8%88%E0%B8%AA-100-%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2-%E0%B8%9A%E0%B8%B2%E0%B8%87%E0%B8%82%E0%B8%B8%E0%B8%99%E0%B8%99%E0%B8%99%E0%B8%97%E0%B9%8C?_st=cD02O2I9MTM4Mzk1O2FkPWZhbHNlO3Q9MTYxMzg0MTg2MDM5NztyaT0xWDdhOGlKN2tFQW03MVRmSUFKeWo5c1hwZkhyQXk7aT0xWDZ6YzI0aUR6d21odkRjVXZ2YWVJSGMwS3ZHZFY7,0,0,0,43,37,0,33,0,0
Arno’s Silom Serene Hotel,Arno’s Silom Serene Hotelโรงแรมสีลมศิรินทร์,https://www.wongnai.com/restaurants/343042gH-arno-s-silom-serene-hotel-%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B9%81%E0%B8%A3%E0%B8%A1%E0%B8%AA%E0%B8%B5%E0%B8%A5%E0%B8%A1%E0%B8%A8%E0%B8%B4%E0%B8%A3%E0%B8%B4%E0%B8%99%E0%B8%97%E0%B8%A3%E0%B9%8C?_st=cD04O2I9MzQzMDQyO2FkPWZhbHNlO3Q9MTYxMzg0MTkzOTE5NDtyaT0xWDdhOGlKSFYwZ1l0MDNsR0F1OGluMnZKTXlnU0k7aT0xWDZ6YzI0czFCbkpJTHVudzN3c0c5RTNhRVVzckw7,56,33,22,0,0,0,0,0,0
ก๋วยจั๊บมิสเตอร์โจ,ก๋วยจั๊บมิสเตอร์โจ,https://www.wongnai.com/restaurants/kwaychapmrjoe?_st=cD01O2I9MTI2MzU7YWQ9ZmFsc2U7dD0xNjEzODQxNDIyMzM0O3JpPTFYN2E4aUlFa1VQeXpvU1dSU2RpakpLNGFoalpkUztpPTFYNnpjMjNwR1lJeG9BdkhWSlhYSlJyVDMxSzVtcTt3cmVmPWFuZHJvaWQ7,26,0,0,26,0,0,24,0,0
Crazy Noodle ก๋วยเตี๋ยวหลุดโลก,Crazy Noodle ก๋วยเตี๋ยวหลุดโลกศิริมังคลาจารย์ 13,https://www.wongnai.com/restaurants/crazynoodle?_st=cD04O2I9MTE3OTU0O2FkPWZhbHNlO3Q9MTYxMzg0MTY0ODkzODtyaT0xWDdhOGlJaDV1YUR3bHVSZUJrRXRGVUtnaXdhQVY7aT0xWDZ6YzI0SGd1ZnBUazM1V1FCSFJONHNtQldwdnM7d3JlZj1hbmRyb2lkOw%3D%3D,62,37,0,0,0,0,30,0,0
ลิตเติ้ล ไฮด์เอาท์ พาทิซเซอร์รี่,ลิตเติ้ล ไฮด์เอาท์ พาทิซเซอร์รี่ราชพฤกษ์,https://www.wongnai.com/restaurants/littlehideout?_st=cD04O2I9MTY2Nzc0O2FkPWZhbHNlO3Q9MTYxMzg0MTUzNTc4NztyaT0xWDdhOGlJU3g0WEY3ckNLeExRWWxGUmk0NDJpcjM7aT0xWDZ6YzI0M1NpSzF2dnhPNkhyWlpZMWNZSkJkajQ7,51,38,52,0,0,0,0,0,0
MAGURO,MAGUROสยามสแควร์วัน,https://www.wongnai.com/restaurants/414258fx-maguro-%E0%B8%AA%E0%B8%A2%E0%B8%B2%E0%B8%A1%E0%B8%AA%E0%B9%81%E0%B8%84%E0%B8%A7%E0%B8%A3%E0%B9%8C%E0%B8%A7%E0%B8%B1%E0%B8%99?_st=cD03O2I9NDE0MjU4O2FkPWZhbHNlO3Q9MTYxMzg0MTg2MDM5ODtyaT0xWDdhOGlKN2xPVzZjS200TkE3RDZqRU1JbXJlcmo7aT0xWDZ6YzI0aUR6d21odkRjVXZ2YWVJSGMwS3ZHZFY7,31,31,31,0,0,0,0,0,0
After You Dessert Cafe,After You Dessert Cafeเซ็นทรัล บางนา,https://www.wongnai.com/restaurants/292386bM-after-you-dessert-cafe-central-bangna?_st=cD04O2I9MjkyMzg2O2FkPWZhbHNlO3Q9MTYxMzg0MTkyNjYyNTtyaT0xWDdhOGlKRzNiRjhVd096alNLOFhvWHZxNTRVSk07aT0xWDZ6YzI0cWJpVkRZMGhKYzRldVdWRHhnZ3NLaEM7,38,35,29,0,0,0,0,0,0
ก๋วยเตี๋ยวคั่วไก่ สวนมะลิ (เจ๊เค็ง เจ๊งิ้ม),ก๋วยเตี๋ยวคั่วไก่ สวนมะลิ (เจ๊เค็ง เจ๊งิ้ม)ถ.เฉลิมเขต 4,https://www.wongnai.com/restaurants/8342oX-%E0%B8%81%E0%B9%8B%E0%B8%A7%E0%B8%A2%E0%B9%80%E0%B8%95%E0%B8%B5%E0%B9%8B%E0%B8%A2%E0%B8%A7%E0%B8%84%E0%B8%B1%E0%B9%88%E0%B8%A7%E0%B9%84%E0%B8%81%E0%B9%88-%E0%B8%AA%E0%B8%A7%E0%B8%99%E0%B8%A1%E0%B8%B0%E0%B8%A5%E0%B8%B4-%E0%B9%80%E0%B8%88%E0%B9%8A%E0%B9%80%E0%B8%84%E0%B9%87%E0%B8%87-%E0%B9%80%E0%B8%88%E0%B9%8A%E0%B8%87%E0%B8%B4%E0%B9%89%E0%B8%A1-%E0%B8%96-%E0%B9%80%E0%B8%89%E0%B8%A5%E0%B8%B4%E0%B8%A1%E0%B9%80%E0%B8%82%E0%B8%95-4?_st=cD03O2I9ODM0MjthZD1mYWxzZTt0PTE2MTM4NDE2NjQ5NDM7cmk9MVg3YThpSWo2VzBtZmNxYkx6UTFxQWZJZktjVnVXO2k9MVg2emMyNEpkWTF1VWE5RU1HODZYdjJwRHFTWHowOw%3D%3D,25,0,0,21,26,0,0,0,0
ขนมจีนต้นก้ามปู อโยธยา,ขนมจีนต้นก้ามปู อโยธยาพระนครศรีอยุธยา,https://www.wongnai.com/restaurants/241306qR-%E0%B8%82%E0%B8%99%E0%B8%A1%E0%B8%88%E0%B8%B5%E0%B8%99%E0%B8%95%E0%B9%89%E0%B8%99%E0%B8%81%E0%B9%89%E0%B8%B2%E0%B8%A1%E0%B8%9B%E0%B8%B9-%E0%B8%AD%E0%B9%82%E0%B8%A2%E0%B8%98%E0%B8%A2%E0%B8%B2-%E0%B8%AD%E0%B8%A2%E0%B8%B8%E0%B8%98%E0%B8%A2%E0%B8%B2?_st=cD0yO2I9MjQxMzA2O2FkPWZhbHNlO3Q9MTYxMzg0MTU1Njc3NjtyaT0xWDdhOGlJVlZES3I3dXdpWElsbDcySnp3b3BaTnY7aT0xWDZ6YzI0NjV4Ymg5TUtsTGo2Q0hkeUU0VXFxcDM7,11,14,6,0,0,0,0,0,0
The Mandarin Oriental Shop,The Mandarin Oriental ShopGaysorn Village,https://www.wongnai.com/restaurants/153720Lg-the-mandarin-oriental-shop-gaysorn-village?_st=cD05O2I9MTUzNzIwO2FkPWZhbHNlO3Q9MTYxMzg0MTkwMjA3NjtyaT0xWDdhOGlKQ3kyOG1RUlFxNzVkWHVkd2MwM1U2NWo7aT0xWDZ6YzI0bk9BSnNQQlZRR1FqSjZqaXhmWmxTVFk7,59,0,75,0,0,0,0,0,38
After You Dessert Cafe,After You Dessert CafeTerminal 21,https://www.wongnai.com/restaurants/241880QC-after-you-dessert-cafe-terminal-21,65,49,42,0,0,0,0,0,0
ZURU Contemporary Japanese Flavors,ZURU Contemporary Japanese FlavorsEase Park Mall,https://www.wongnai.com/restaurants/276704uC-zuru-contemporary-japanese-flavors-ease-park-mall?_st=cD02O2I9Mjc2NzA0O2FkPWZhbHNlO3Q9MTYxMzg0MTY4MTU0NztyaT0xWDdhOGlJbEpkUUFROFVxWms0UFVaNDU0ajRKMGQ7aT0xWDZ6YzI0TGo4cVhESWt6d0tTWmhZWXZROE0yRjE7,38,44,32,0,0,0,0,0,0
Rang Mahal,Rang MahalRembrandt Hotel,https://www.wongnai.com/restaurants/161yJ-rang-mahal-rembrandt-hotel-suites-bangkok?_st=cD05O2I9MTYxO2FkPWZhbHNlO3Q9MTYxMzg0MTU2NzM5NTtyaT0xWDdhOGlJV3NpUE9aOEduTUVhQ3oxeHBYc0tKdng7aT0xWDZ6YzI0N1JUR0k4OHhRRUg4ekNROHRFcUZQN1o7,40,37,37,0,0,0,0,0,0
เจ๊ดาปลาลวก,เจ๊ดาปลาลวก,https://www.wongnai.com/restaurants/121897QR-%E0%B9%80%E0%B8%88%E0%B9%8A%E0%B8%94%E0%B8%B2%E0%B8%9B%E0%B8%A5%E0%B8%B2%E0%B8%A5%E0%B8%A7%E0%B8%81?_st=cD05O2I9MTIxODk3O2FkPWZhbHNlO3Q9MTYxMzg0MTc5NTk2NTtyaT0xWDdhOGlJellKUU9ZS2ppS0QwV2dkdXdNc1NQOWI7aT0xWDZ6YzI0YTNOc1Vhd0I5V0w1TGI3dTZ2ZzhGazM7,56,48,0,0,0,0,21,0,0
